id,age,gender,height,weight,body_fat,diastolic,systolic,grip_force,sit_bend_forward,sit_ups,broad_jump
12809,24,F,160.6,60.24,29.6,61.0,122,32.3,8.6,28.0,151.0
969,26,F,167.0,75.0,27.6,90.0,145,38.5,17.5,32.0,174.0
107,39,M,168.8,70.9,25.5,83.0,128,33.7,5.4,33.0,201.0
12139,44,M,178.2,101.2,29.2,98.0,159,48.0,1.4,38.0,211.0
7742,52,M,175.8,60.9,18.1,71.0,118,43.3,-9.0,32.0,215.0
8864,22,F,155.7,55.4,31.1,64.0,98,23.7,-11.0,24.0,112.0
10012,45,M,167.4,73.5,24.1,88.0,129,43.7,7.6,24.0,193.0
9548,23,F,157.9,63.1,38.0,80.0,122,22.3,17.6,17.0,131.0
5201,56,M,166.2,70.2,22.9,86.0,140,42.7,3.5,15.0,200.0
5632,60,M,168.5,79.1,32.4,83.0,156,36.8,1.7,21.0,171.0
9903,58,F,158.1,58.8,33.3,72.0,117,25.8,6.0,3.0,126.0
6361,56,M,166.0,77.4,26.3,85.0,155,38.8,3.5,22.0,184.0
9492,44,M,179.8,83.4,30.3,92.0,150,40.8,-17.0,36.0,227.0
8734,33,M,176.1,82.0,27.8,87.0,126,41.2,5.3,35.0,222.0
8175,24,M,184.3,69.7,14.0,70.0,112,35.6,2.5,46.0,217.0
1556,33,M,168.3,63.8,17.4,81.0,125,40.6,2.5,45.0,205.0
3154,42,M,184.9,85.9,26.2,99.0,147,39.2,-1.3,39.0,196.0
10383,25,M,175.6,76.4,30.8,87.0,143,40.6,-10.7,57.0,205.0
7438,22,F,169.1,62.6,24.3,82.0,136,33.2,17.0,17.0,175.0
7234,55,M,163.7,66.9,21.7,77.0,137,30.1,10.5,20.0,177.0
9541,23,M,172.0,57.5,26.6,70.0,110,30.7,18.6,29.0,177.0
3458,25,M,171.0,93.6,27.3,73.0,132,24.6,-8.0,33.0,100.0
8754,57,F,154.6,59.3,41.1,67.0,113,21.7,16.7,0.0,106.0
5102,23,F,163.0,68.4,35.7,69.0,118,21.2,18.9,10.0,137.0
6302,21,M,179.1,88.4,20.4,81.0,120,44.5,-6.8,51.0,218.0
10101,21,M,183.1,77.2,19.7,90.0,155,41.0,-0.6,56.0,221.0
2030,52,M,168.8,74.3,24.3,98.0,151,31.0,22.4,23.0,188.0
11445,39,F,148.3,66.56,42.4,81.0,143,9.1,-9.3,18.0,152.0
11670,22,M,169.1,59.08,12.0,80.0,120,37.1,15.1,41.0,246.0
2692,24,M,184.6,82.4,21.2,78.0,120,43.5,-0.8,41.0,224.0
11654,51,M,174.5,92.2,34.0,96.0,139,42.3,-4.4,32.0,157.0
3700,24,M,176.9,62.1,17.5,71.0,100,36.2,8.1,24.0,214.0
3489,35,F,153.3,86.0,47.7,96.0,146,20.2,19.5,17.0,155.0
11349,31,M,178.5,93.3,28.3,91.0,152,31.7,23.2,37.0,198.0
6127,40,F,161.8,55.3,26.6,81.0,117,26.1,-4.0,25.0,138.0
126,23,F,162.7,51.7,19.0,76.0,110,32.6,21.4,59.0,200.0
10384,37,M,171.1,71.9,22.3,91.0,159,42.2,4.4,45.0,233.0
7901,39,F,165.0,68.6,38.6,65.0,113,33.1,16.9,14.0,94.0
4831,24,M,180.6,61.9,9.8,76.0,146,43.9,0.6,35.0,237.0
612,26,M,170.3,64.6,16.6,70.0,109,38.2,2.1,53.0,228.0
1002,21,F,159.6,65.9,33.8,78.0,128,27.2,15.7,41.0,174.0
542,46,M,167.2,71.1,27.6,93.0,154,37.3,9.1,28.0,196.0
2445,56,M,173.8,89.3,24.8,98.0,147,40.3,17.5,42.0,219.0
10985,27,M,174.3,77.0,27.2,54.0,120,36.0,12.3,54.0,213.0
1707,37,M,167.4,84.5,35.4,82.0,108,38.8,2.0,36.0,200.0
2529,27,M,181.2,90.7,24.5,77.0,146,47.0,12.9,58.0,199.0
6811,28,M,164.0,79.7,30.7,90.0,142,38.7,-2.6,22.0,134.0
7351,58,F,168.6,92.9,45.0,91.0,134,27.2,-16.0,0.0,73.0
12351,37,F,167.6,67.4,36.5,88.0,133,26.6,14.5,29.0,144.0
10643,22,M,172.4,72.6,17.9,85.0,131,45.7,15.1,54.0,224.0
3349,22,M,178.4,62.8,16.9,69.0,121,34.5,-8.1,42.0,229.0
4891,39,F,163.2,57.6,32.9,81.0,119,19.3,14.1,10.0,138.0
12250,28,M,176.7,87.9,26.5,83.0,157,39.3,12.2,55.0,185.0
5404,26,M,175.6,85.8,25.6,90.0,147,43.5,7.2,48.0,214.0
763,60,F,153.2,50.2,32.6,78.0,143,28.1,20.4,3.0,118.0
3616,58,M,171.4,69.9,27.2,89.0,140,30.4,10.9,25.0,165.0
8029,38,M,175.3,95.4,28.0,96.0,154,45.7,-16.3,44.0,178.0
9352,52,M,172.2,71.1,26.1,98.0,151,32.1,-0.3,26.0,186.0
462,28,M,174.5,69.4,16.1,63.0,109,35.8,19.5,53.0,195.0
3009,24,M,172.5,62.1,23.3,80.0,118,32.0,0.0,34.0,180.0
7809,58,F,164.4,60.9,33.3,78.0,134,27.1,23.8,8.0,109.0
4339,21,M,186.3,74.4,13.6,94.0,133,46.6,3.7,53.0,214.0
8462,41,M,172.9,71.0,19.8,63.0,131,44.8,-10.8,51.0,194.0
1022,28,F,163.7,51.4,21.5,63.0,103,22.6,7.8,41.0,158.0
9257,49,M,176.6,72.2,20.3,87.0,139,42.4,4.5,26.0,207.0
6046,41,M,174.9,70.2,23.1,80.0,135,32.0,3.0,43.0,201.0
11603,63,F,154.9,60.1,34.4,97.0,138,22.7,12.2,0.0,78.0
1291,31,M,171.2,64.1,21.9,85.0,142,44.6,4.9,55.0,223.0
8250,54,M,167.1,61.1,19.9,60.0,113,33.8,-6.8,20.0,168.0
3735,21,M,176.0,61.2,12.9,89.0,125,34.6,0.4,60.0,83.0
7683,34,M,180.3,74.9,18.3,86.0,142,42.7,-13.9,31.0,214.0
9800,61,M,159.5,54.8,18.3,80.0,146,24.5,12.0,19.0,141.0
5623,51,F,147.0,64.4,45.7,73.0,126,12.9,8.4,2.0,110.0
11708,55,F,153.4,63.2,39.5,78.0,123,23.2,2.6,6.0,117.0
9979,32,M,176.6,75.6,21.8,72.0,103,40.6,14.9,31.0,215.0
11011,23,F,162.5,54.4,27.5,57.0,109,33.7,-7.6,34.0,176.0
4599,60,F,159.2,58.1,28.9,72.0,130,27.8,6.6,10.0,110.0
937,21,F,157.7,45.54,17.7,75.0,107,22.2,24.9,20.0,184.0
7457,22,M,171.9,54.8,17.7,72.0,115,35.0,2.3,24.0,183.0
544,21,M,173.7,73.0,16.4,64.0,117,47.2,2.2,35.0,211.0
9364,41,F,170.7,78.0,39.6,59.0,105,22.7,19.5,32.0,160.0
7380,50,F,155.7,87.3,46.0,89.0,128,23.5,15.7,0.0,123.0
12925,36,F,164.8,66.4,35.0,77.0,118,26.3,9.9,16.0,137.0
5333,53,M,168.0,73.1,28.0,94.0,156,33.2,2.3,33.0,167.0
3043,21,M,167.2,59.7,19.3,78.0,134,35.3,3.3,47.0,231.0
9091,64,F,145.5,54.38,35.1,76.0,126,13.1,3.6,15.0,81.0
684,37,F,163.9,67.0,30.0,54.0,106,27.9,6.0,24.0,180.0
4970,29,M,180.0,108.2,34.1,83.0,121,48.4,12.7,44.0,188.0
12891,26,M,181.7,115.2,42.6,88.0,138,38.9,18.8,52.0,194.0
12946,39,M,181.7,94.0,27.6,75.0,134,55.4,6.4,26.0,217.0
9434,28,M,171.1,80.7,25.2,79.0,134,42.9,12.1,31.0,207.0
8573,49,M,167.5,78.3,28.7,79.0,126,26.9,14.7,32.0,160.0
13203,37,M,170.1,67.6,24.3,75.0,115,43.6,9.9,40.0,180.0
12364,32,M,174.1,74.4,17.2,97.0,153,52.5,-7.2,48.0,214.0
11573,28,M,183.9,106.94,27.3,97.0,130,43.5,-0.4,25.0,184.0
2778,23,M,169.6,55.3,14.4,80.0,147,34.6,3.1,41.0,236.0
11261,35,F,154.3,73.8,39.2,88.0,125,29.4,17.3,24.0,140.0
5643,26,M,181.7,65.68,12.4,80.0,120,38.9,4.2,48.0,198.0
11889,54,M,174.5,72.4,22.0,61.0,120,39.9,5.2,22.0,184.0
5136,60,F,150.9,65.1,40.4,80.0,134,33.0,12.0,4.0,114.0
11815,31,F,165.0,54.7,27.9,83.0,121,28.2,-1.1,32.0,137.0
5237,24,F,155.4,65.4,39.1,90.0,152,24.3,11.6,29.0,130.0
8523,61,F,151.5,58.3,40.2,81.0,150,21.7,10.8,3.0,115.0
6629,62,M,169.7,87.6,32.8,99.0,148,30.4,-7.3,24.0,122.0
10045,56,F,167.5,74.0,32.0,64.0,114,27.1,4.3,12.0,118.0
10982,25,M,179.4,81.36,25.3,68.0,121,44.8,2.9,56.0,215.0
9679,22,F,163.0,52.7,31.4,99.0,144,25.4,-6.9,29.0,142.0
9313,29,F,165.0,50.8,31.0,77.0,104,15.5,-20.0,6.0,133.0
12355,46,F,156.2,60.8,36.0,82.0,115,20.7,11.5,22.0,136.0
3694,38,M,168.2,72.0,26.0,81.0,124,44.3,10.0,47.0,189.0
3745,23,M,173.2,66.3,24.6,86.0,133,35.0,-5.0,30.0,180.0
12102,29,M,178.6,73.6,18.3,67.0,129,42.4,20.1,32.0,211.0
6620,37,M,168.8,99.2,44.8,96.0,136,34.6,6.3,21.0,191.0
3603,60,M,167.9,72.8,26.3,67.0,123,35.1,0.9,24.0,152.0
9707,21,M,168.9,63.3,17.9,75.0,117,33.5,-13.0,35.0,215.0
12712,34,F,163.8,57.5,31.2,57.0,93,21.8,3.3,17.0,120.0
7362,24,M,187.6,69.5,7.5,80.0,146,48.3,5.0,57.0,240.0
6636,21,M,173.3,69.2,23.3,66.0,126,40.3,-11.4,41.0,169.0
4668,41,M,177.9,92.5,29.3,79.0,115,33.5,-9.9,35.0,197.0
7555,59,M,171.8,82.0,28.0,94.0,152,36.2,-13.6,23.0,175.0
12316,36,M,173.9,89.2,25.8,77.0,120,51.2,16.0,40.0,206.0
7890,48,M,169.3,88.9,31.7,98.0,154,40.3,2.1,31.0,159.0
9732,29,F,165.4,64.0,37.5,81.0,117,22.7,7.8,19.0,125.0
885,40,M,183.7,97.7,32.6,88.0,155,47.3,14.0,32.0,206.0
4227,32,M,171.1,75.2,22.4,85.0,119,48.9,16.6,54.0,238.0
1991,25,M,171.7,61.6,11.0,70.0,135,44.6,0.7,37.0,207.0
3632,54,M,179.2,88.1,24.4,70.0,131,49.8,-2.0,22.0,177.0
8430,63,F,152.1,66.7,39.8,77.0,121,22.7,10.1,4.0,117.0
11678,49,F,161.2,54.6,25.9,84.0,126,31.1,15.2,37.0,130.0
6934,24,F,160.6,61.3,34.5,81.0,131,21.1,-1.1,30.0,136.0
8646,23,F,161.2,55.46,28.9,70.0,101,20.5,6.3,12.0,148.0
12258,62,M,167.4,65.7,17.5,62.0,116,40.3,5.7,15.0,147.0
9841,21,M,174.5,69.0,20.0,89.0,151,42.3,20.5,33.0,195.0
3475,27,M,186.8,99.3,30.8,74.0,139,49.8,-6.3,43.0,195.0
3037,29,M,167.0,78.9,24.1,81.0,136,45.8,-2.8,43.0,219.0
5130,29,M,183.9,75.7,18.9,89.0,151,40.7,8.9,40.0,206.0
1799,23,F,157.9,52.2,34.1,75.0,102,27.6,15.8,25.0,100.0
1443,25,F,155.7,59.0,29.7,81.0,120,26.2,2.9,30.0,150.0
585,24,M,172.1,72.4,16.1,83.0,155,42.5,7.7,57.0,234.0
11945,30,M,168.9,74.0,26.9,89.0,136,46.4,17.7,45.0,198.0
8771,34,M,183.8,81.2,22.8,78.0,150,50.0,2.4,34.0,209.0
6728,33,F,160.0,50.7,20.2,98.0,146,20.6,-9.0,37.0,128.0
66,63,M,166.6,75.5,31.6,62.0,122,34.1,6.7,17.0,140.0
4215,21,M,174.4,55.4,11.8,97.0,132,33.5,13.8,39.0,210.0
2288,37,M,169.1,81.6,32.5,95.0,159,38.1,-6.3,38.0,161.0
11246,25,M,173.5,97.6,33.4,89.0,138,36.6,12.3,39.0,222.0
12588,22,M,163.9,67.7,32.6,98.0,133,27.2,5.1,38.0,152.0
2169,29,F,160.8,78.32,38.2,94.0,135,32.0,14.0,31.0,128.0
4094,32,M,183.9,87.6,29.3,96.0,146,46.6,10.4,36.0,201.0
11693,60,M,165.4,69.2,35.2,93.0,145,38.5,17.4,10.0,159.0
6003,63,M,166.7,65.7,30.3,88.0,143,32.9,2.2,21.0,155.0
5767,23,M,175.3,80.7,31.3,81.0,118,32.7,12.0,19.0,194.0
12440,52,M,171.5,73.0,28.9,84.0,140,47.4,14.0,26.0,204.0
1933,26,M,174.1,79.2,23.4,69.0,127,49.1,15.0,46.0,193.0
3845,27,M,171.9,94.7,37.5,97.0,146,42.1,-4.6,41.0,184.0
5660,27,M,176.4,85.5,32.9,88.0,148,41.2,7.9,36.0,200.0
4909,21,M,177.3,81.4,11.8,74.0,144,43.9,5.9,51.0,202.0
215,27,F,152.3,55.5,37.5,81.0,126,16.6,16.1,37.0,113.0
4927,25,M,172.3,92.0,35.8,79.0,144,37.5,17.1,38.0,182.0
12200,23,F,162.0,46.0,27.4,65.0,106,23.7,28.0,8.0,182.0
4365,50,M,169.5,82.8,30.3,90.0,145,40.9,0.9,36.0,169.0
541,29,M,166.8,69.2,26.5,78.0,129,34.6,10.0,35.0,183.0
3785,44,M,167.1,57.9,24.8,72.0,114,22.5,16.3,24.0,170.0
11744,28,F,160.8,66.74,31.3,85.0,135,23.2,15.8,28.0,140.0
10289,28,M,163.0,67.9,23.3,86.0,140,38.1,0.9,61.0,180.0
2494,31,M,171.5,72.3,30.4,95.0,151,39.3,6.3,45.0,189.0
4758,29,M,163.6,63.3,22.3,77.0,125,35.9,19.5,44.0,203.0
4383,23,M,170.2,79.5,32.6,80.0,135,35.2,2.3,28.0,156.0
2439,54,F,155.6,62.3,36.4,72.0,130,22.9,18.5,5.0,113.0
4241,50,M,178.2,94.72,30.6,87.0,137,35.8,-5.9,30.0,184.0
12479,26,M,165.8,62.0,17.3,81.0,122,35.7,3.6,52.0,199.0
11780,21,M,187.4,104.9,30.1,80.0,139,43.9,5.0,38.0,222.0
6730,46,F,161.4,79.8,38.0,83.0,131,26.1,-6.6,13.0,137.0
13147,64,M,177.2,88.2,32.3,99.0,160,50.6,-7.2,19.0,153.0
3462,37,M,177.8,88.9,25.5,93.0,153,41.8,13.7,50.0,183.0
2362,48,M,177.5,78.5,16.6,83.0,139,47.8,-0.5,60.0,212.0
3874,25,M,162.8,70.1,27.8,95.0,139,36.3,8.4,55.0,221.0
12915,34,F,157.1,55.9,27.8,75.0,114,25.2,2.0,38.0,177.0
2610,49,M,172.3,78.3,27.4,83.0,143,43.4,-8.0,29.0,161.0
3304,35,M,174.5,77.8,16.4,81.0,140,53.7,18.2,67.0,232.0
6846,46,M,171.7,74.5,25.9,94.0,154,35.4,12.8,31.0,195.0
11116,26,M,162.6,81.1,33.1,77.0,116,41.1,10.7,53.0,194.0
5082,24,M,175.1,75.5,32.3,99.0,148,33.8,0.3,44.0,212.0
7270,41,M,169.3,54.4,24.9,96.0,148,31.8,-2.6,25.0,159.0
3507,33,M,182.6,89.4,26.9,72.0,126,47.7,6.0,37.0,193.0
10106,31,M,170.5,79.2,29.6,93.0,128,42.6,14.5,35.0,206.0
10944,48,F,152.2,58.5,35.1,76.0,136,22.4,20.0,20.0,151.0
6824,28,M,176.5,68.0,16.7,80.0,140,41.5,8.9,31.0,224.0
1934,23,M,177.2,68.5,20.5,78.0,138,49.7,8.8,35.0,193.0
8017,49,F,158.5,63.8,36.5,79.0,145,25.9,18.0,41.0,127.0
9772,29,M,172.1,82.4,30.7,76.0,124,36.0,-16.0,41.0,181.0
7317,55,M,171.1,76.4,24.2,78.0,135,41.2,-0.2,35.0,183.0
9001,21,M,166.7,75.6,25.8,74.0,124,33.7,3.7,44.0,173.0
9450,58,M,165.2,67.6,23.9,76.0,128,39.8,-7.6,23.0,164.0
11784,32,M,180.2,58.44,9.4,86.0,124,43.0,22.9,38.0,196.0
8131,27,F,160.1,58.4,37.0,59.0,106,18.4,8.8,22.0,151.0
2745,30,M,175.1,75.5,18.4,99.0,141,46.1,5.3,32.0,228.0
8289,51,F,154.3,57.2,35.2,69.0,111,26.2,11.8,9.0,126.0
2937,46,M,175.8,96.3,31.5,90.0,143,27.2,-4.1,27.0,192.0
10810,22,F,165.8,55.4,28.8,89.0,114,21.8,8.7,31.0,152.0
4641,22,M,176.1,71.2,14.7,80.0,134,37.7,6.8,41.0,168.0
3514,50,M,171.0,85.9,29.1,97.0,148,43.5,11.6,40.0,225.0
11882,55,F,156.4,51.6,26.79869,90.0,132,22.9,16.8,20.0,143.0
7623,63,F,161.0,60.9,27.1,54.0,134,16.9,19.8,16.0,146.0
7845,31,M,166.1,64.1,23.5,86.0,145,43.1,2.8,52.0,210.0
12898,31,M,175.3,84.2,25.6,78.0,138,52.8,0.2,43.0,219.0
729,23,F,165.9,55.5,26.9,70.0,121,19.6,18.7,48.0,155.0
9580,33,M,166.7,66.9,25.1,94.0,126,39.2,-12.4,40.0,220.0
13019,27,M,180.3,102.4,32.8,78.0,134,31.6,-17.0,23.0,160.0
9617,48,M,164.4,74.1,27.7,98.0,159,38.8,18.5,28.0,206.0
11070,24,M,175.3,69.6,20.5,75.0,118,33.3,22.1,55.0,218.0
6818,41,F,164.1,72.5,35.3,77.0,128,31.1,22.0,18.0,178.0
9778,26,F,153.1,45.1,22.4,62.0,109,16.6,-2.8,26.0,140.0
8814,22,M,181.1,84.3,27.6,99.0,153,35.7,7.9,47.0,201.0
5543,32,M,189.1,117.4,37.1,91.0,131,48.3,-3.0,25.0,179.0
479,37,M,169.3,73.84,27.7,83.0,149,38.9,15.6,45.0,183.0
4695,45,M,160.1,64.8,46.1,82.0,113,15.6,1.3,3.0,43.0
5164,54,F,150.2,48.3,37.1,90.0,145,18.3,2.8,1.0,85.0
8838,27,F,166.7,52.9,25.2,57.0,115,17.0,19.3,25.0,126.0
60,45,M,185.4,80.0,21.9,93.0,144,46.2,7.1,22.0,205.0
2633,21,F,167.8,55.2,24.0,73.0,129,24.8,19.2,47.0,144.0
10804,23,M,159.3,60.0,17.0,90.0,151,26.3,13.1,21.0,250.0
8859,22,M,175.4,80.0,21.0,98.0,153,43.5,13.0,32.0,199.0
2430,63,F,157.4,55.82,40.3,82.0,147,21.2,13.2,4.0,103.0
9858,44,M,171.1,70.2,26.8,81.0,126,49.5,3.5,27.0,184.0
7049,24,F,163.8,58.2,32.9,77.0,118,18.5,14.0,10.0,114.0
3707,50,F,157.1,64.6,36.9,70.0,111,23.1,18.7,6.0,129.0
104,59,M,170.0,59.1,15.0,71.0,115,28.3,8.6,15.0,162.0
12197,21,M,164.8,51.7,10.8,80.0,110,36.6,-17.4,54.0,243.0
2041,26,M,179.4,92.1,23.3,69.0,156,59.7,16.2,60.0,245.0
11833,24,M,182.1,92.8,31.8,94.0,139,37.2,9.0,50.0,217.0
8363,23,M,184.0,87.5,24.3,81.0,128,37.7,-7.7,24.0,164.0
12363,58,F,162.0,52.0,21.0,84.0,127,27.0,5.2,28.0,124.0
7031,53,M,174.5,69.2,18.8,84.0,140,38.7,4.2,38.0,179.0
4234,62,F,144.9,47.9,36.6,93.0,159,15.4,11.5,5.0,91.0
346,21,F,170.5,67.8,30.7,54.0,102,29.7,9.8,39.0,166.0
6995,42,F,159.2,57.9,32.3,75.0,102,28.9,18.0,24.0,45.0
6593,40,M,172.1,78.9,24.5,98.0,133,36.4,1.9,46.0,176.0
10372,31,M,183.8,90.1,24.4,84.0,139,40.8,18.6,39.0,226.0
6788,26,F,163.5,50.3,28.7,75.0,107,16.7,3.7,25.0,147.0
13375,40,F,160.5,68.8,35.1,66.0,109,20.5,2.0,16.0,119.0
7151,63,M,162.4,62.4,25.7,68.0,152,18.0,1.6,14.0,135.0
1155,42,F,161.3,61.0,35.6,58.0,100,26.3,8.8,20.0,122.0
12457,38,M,172.0,76.0,29.5,97.0,144,40.4,9.9,34.0,223.0
12274,25,M,170.4,63.4,15.7,68.0,114,41.5,3.9,47.0,196.0
500,61,F,164.7,82.3,43.7,85.0,145,23.5,15.2,0.0,51.0
10686,33,M,175.2,83.3,28.1,99.0,155,45.5,18.1,39.0,193.0
2466,54,F,158.7,63.0,38.6,69.0,115,29.9,12.6,14.0,118.0
395,46,M,163.5,71.1,28.6,85.0,144,37.9,14.9,35.0,204.0
7937,58,F,159.5,64.6,27.2,79.0,127,32.8,19.9,29.0,139.0
12682,23,M,174.7,71.8,24.9,73.0,131,36.5,12.5,50.0,212.0
6830,26,M,181.7,70.1,18.6,69.0,121,47.7,3.0,51.0,241.0
3519,48,F,169.3,76.2,36.8,74.0,125,27.7,10.3,22.0,147.0
10945,25,M,166.3,57.7,16.1,66.0,134,47.0,-3.2,39.0,214.0
7243,21,M,178.0,71.7,20.4,78.0,117,39.9,5.3,54.0,179.0
13092,21,F,166.9,85.0,35.8,89.0,143,36.2,14.2,32.0,156.0
8630,48,M,177.4,78.9,22.2,85.0,137,41.9,1.3,24.0,208.0
5364,48,M,167.4,73.1,26.1,93.0,148,35.0,9.3,40.0,213.0
8986,31,M,174.0,86.8,24.4,90.0,140,60.9,18.6,66.0,216.0
9628,32,M,177.3,81.7,25.1,78.0,123,48.3,21.1,32.0,210.0
12802,21,M,179.8,80.3,27.8,92.0,144,38.4,2.8,46.0,207.0
2097,41,F,162.3,65.2,28.7,85.0,128,27.9,1.9,32.0,163.0
5437,23,F,159.5,52.8,29.9,93.0,127,24.8,13.0,40.0,135.0
3493,23,M,165.7,66.3,27.6,69.0,113,30.3,7.6,48.0,162.0
28,48,M,175.8,84.5,31.4,83.0,125,33.8,3.7,24.0,211.0
1315,29,M,175.0,83.8,17.2,77.0,122,57.6,14.7,78.0,254.0
8209,27,M,181.0,83.18,16.4,79.0,137,50.3,-0.1,22.0,220.0
372,22,F,159.1,51.3,29.1,73.0,111,21.3,7.9,24.0,154.0
10825,37,F,157.8,75.7,38.4,83.0,121,30.9,13.6,15.0,126.0
536,22,M,175.6,96.4,36.6,95.0,158,41.5,-0.4,34.0,159.0
9094,33,M,178.7,77.0,24.3,74.0,131,35.5,7.4,43.0,209.0
8702,28,M,174.3,67.3,18.6,99.0,145,44.1,5.3,46.0,166.0
4277,21,M,172.0,74.9,26.6,70.0,105,35.9,0.9,38.0,191.0
11125,21,M,178.5,81.0,27.2,92.0,132,41.0,20.6,46.0,230.0
2741,21,M,173.2,89.2,25.2,63.0,134,58.0,4.4,50.0,208.0
10392,56,F,156.5,73.9,40.9,65.0,106,24.7,12.5,10.0,110.0
7108,37,F,162.7,71.3,30.0,75.0,116,28.0,2.7,16.0,159.0
3084,52,F,167.0,69.2,36.0,79.0,128,16.1,15.0,17.0,135.0
2212,56,F,159.9,80.72,46.1,88.0,152,26.1,24.5,18.0,138.0
59,42,M,174.1,103.1,30.5,78.0,123,50.7,3.6,25.0,153.0
6604,53,F,150.5,68.1,39.4,72.0,129,24.6,15.8,12.0,126.0
4897,57,F,152.6,50.0,34.4,91.0,152,22.1,9.6,14.0,111.0
12112,21,F,163.8,66.0,39.8,88.0,133,25.2,20.2,31.0,152.0
4575,50,M,170.7,81.9,29.5,87.0,144,31.3,0.2,32.0,183.0
3485,59,M,167.0,71.9,30.7,84.0,143,20.9,2.0,16.0,140.0
3295,54,F,157.8,54.4,40.7,73.0,128,15.6,-0.5,2.0,90.0
12789,38,M,181.4,102.0,31.0,87.0,124,47.8,11.0,36.0,242.0
7775,25,F,157.2,58.1,30.0,83.0,128,20.6,15.8,43.0,193.0
10226,37,M,170.5,69.3,23.8,80.0,120,40.1,4.3,41.0,186.0
11038,39,M,181.8,110.1,31.4,90.0,149,50.9,0.8,34.0,181.0
4019,22,M,171.4,56.6,17.0,76.0,114,27.9,15.0,48.0,259.0
12648,45,F,160.0,56.3,28.6,88.0,128,21.7,10.0,25.0,127.0
11743,23,M,160.0,65.3,35.8,73.0,142,39.3,-3.4,29.0,164.0
7333,24,F,162.3,59.3,29.7,66.0,109,22.7,20.6,32.0,138.0
11436,63,M,172.1,62.3,26.8,79.0,121,37.2,17.8,24.0,187.0
7129,45,M,187.5,108.1,27.0,89.0,140,45.5,6.7,42.0,220.0
23,38,M,166.7,67.3,23.2,70.0,111,26.1,19.7,62.0,215.0
5340,24,M,172.7,88.3,27.2,71.0,121,38.7,20.6,60.0,197.0
10502,54,F,160.5,63.8,35.7,81.0,132,19.8,7.8,22.0,137.0
9377,36,M,179.8,90.8,25.0,95.0,150,21.5,14.0,39.0,229.0
4975,48,F,150.9,52.8,25.4,87.0,129,23.4,6.9,23.0,134.0
12129,27,M,173.6,75.9,24.3,86.0,146,40.8,-0.7,48.0,183.0
8762,23,F,165.9,66.7,36.0,59.0,110,20.2,15.1,22.0,124.0
7017,44,M,182.2,79.44,17.3,79.0,152,45.8,0.2,42.0,180.0
2731,44,M,169.4,75.0,26.3,83.0,136,45.5,15.2,26.0,204.0
13048,40,M,171.2,73.7,23.6,82.0,149,42.3,7.0,36.0,201.0
4315,25,M,172.1,66.5,22.2,72.0,119,35.1,-14.8,27.0,190.0
11031,55,M,170.1,59.3,15.3,79.0,150,28.4,14.2,42.0,162.0
6816,21,F,174.0,64.64,23.2,77.0,130,19.6,18.5,28.0,160.0
6108,27,M,170.1,80.0,21.9,96.0,142,45.1,17.6,49.0,255.0
6703,33,M,183.0,89.6,23.0,85.0,158,16.2,-11.1,24.0,190.0
1574,43,F,159.6,71.9,37.5,92.0,153,10.1,11.5,12.0,155.0
406,57,F,159.2,68.6,32.1,91.0,154,30.2,20.6,0.0,133.0
7066,46,F,153.1,64.8,35.2,94.0,144,23.7,9.7,20.0,142.0
4039,39,M,183.2,98.76,27.0,99.0,159,48.8,9.9,33.0,205.0
12429,41,F,161.1,68.7,35.5,85.0,120,22.2,-7.6,17.0,145.0
6714,22,M,175.3,103.3,35.7,78.0,159,41.8,-8.6,57.0,205.0
3713,32,M,172.2,73.4,24.9,68.0,113,35.7,-9.3,48.0,239.0
2803,21,M,177.6,67.0,17.8,95.0,153,36.4,4.5,27.0,184.0
9382,31,F,168.0,58.9,24.1,80.0,132,31.5,4.1,43.0,165.0
75,22,M,172.2,70.6,24.3,70.0,118,36.7,9.8,50.0,213.0
12295,24,F,160.9,59.1,25.7,67.0,128,32.1,25.6,26.0,150.0
8525,24,M,182.0,85.8,25.0,81.0,123,50.3,-11.9,52.0,212.0
797,48,M,175.0,84.3,29.2,96.0,137,37.0,-2.4,24.0,171.0
9307,43,M,173.0,71.5,22.3,94.0,154,34.0,9.8,30.0,196.0
4788,60,F,155.3,53.4,35.0,87.0,155,23.4,12.5,6.0,117.0
12708,29,M,174.2,77.1,24.2,97.0,137,37.6,3.1,36.0,190.0
3873,22,M,166.9,90.3,31.4,87.0,120,42.6,2.9,57.0,194.0
10073,40,F,158.4,55.3,26.1,84.0,125,30.3,20.0,20.0,178.0
9442,57,F,158.5,59.0,38.2,61.0,115,18.8,7.1,16.0,115.0
5515,54,M,167.8,52.9,20.6,67.0,101,31.7,12.0,20.0,181.0
11058,34,F,164.5,61.2,32.9,82.0,138,12.5,12.0,18.0,160.0
669,56,M,162.7,74.8,31.3,79.0,140,36.6,3.9,24.0,160.0
9172,21,M,172.7,109.7,35.0,96.0,145,43.5,-8.3,42.0,148.0
4143,63,F,153.5,58.16,38.0,64.0,149,23.1,-2.1,11.0,98.0
11479,23,M,173.4,68.8,16.2,68.0,120,41.7,-1.8,57.0,231.0
7831,44,M,169.2,80.8,30.9,91.0,147,45.3,12.4,43.0,185.0
3199,27,M,175.5,85.0,26.8,70.0,127,45.3,7.0,45.0,212.0
2166,62,F,156.3,67.28,41.6,99.0,159,25.0,-1.5,0.0,129.0
