id,class
8289,D
2937,D
10810,D
4641,D
3514,D
11882,D
7623,D
7845,D
12898,D
729,D
9580,D
13019,D
9617,D
11070,D
6818,D
9778,D
8814,D
5543,D
479,D
4695,D
5164,D
8838,D
60,D
2633,D
10804,D
8859,D
2430,D
9858,D
7049,D
3707,D
104,D
12197,D
2041,D
11833,D
8363,D
12363,D
7031,D
4234,D
346,D
6995,D
6593,D
10372,D
6788,D
13375,D
7151,D
1155,D
12457,D
12274,D
500,D
10686,D
2466,D
395,D
7937,D
12682,D
6830,D
3519,D
10945,D
7243,D
13092,D
8630,D
5364,D
8986,D
9628,D
12802,D
2097,D
5437,D
3493,D
28,D
1315,D
8209,D
372,D
10825,D
536,D
9094,D
8702,D
4277,D
11125,D
2741,D
10392,D
7108,D
3084,D
2212,D
59,D
6604,D
4897,D
12112,D
4575,D
3485,D
3295,D
12789,D
7775,D
10226,D
11038,D
4019,D
12648,D
11743,D
7333,D
11436,D
7129,D
23,D
5340,D
10502,D
9377,D
4975,D
12129,D
8762,D
7017,D
2731,D
13048,D
4315,D
11031,D
6816,D
6108,D
6703,D
1574,D
406,D
7066,D
4039,D
12429,D
6714,D
3713,D
2803,D
9382,D
75,D
12295,D
8525,D
797,D
9307,D
4788,D
12708,D
3873,D
10073,D
9442,D
5515,D
11058,D
669,D
9172,D
4143,D
11479,D
7831,D
3199,D
2166,D
10508,D
9353,D
7514,D
266,D
5218,D
7006,D
10217,D
9060,D
758,D
1373,D
6437,D
10951,D
10651,D
5488,D
5748,D
6782,D
3997,D
6456,D
11792,D
719,D
13327,D
7307,D
7181,D
5739,D
9529,D
8667,D
12991,D
7238,D
6283,D
9860,D
12644,D
10204,D
4229,D
4538,D
8867,D
9941,D
11374,D
7582,D
9635,D
4304,D
10753,D
3352,D
784,D
8290,D
6877,D
10822,D
2256,D
3491,D
2679,D
289,D
1261,D
8552,D
3413,D
1604,D
3096,D
8988,D
2380,D
12160,D
6238,D
3611,D
5227,D
9119,D
12857,D
11753,D
6054,D
8862,D
6594,D
10784,D
9957,D
1510,D
3903,D
6185,D
3691,D
1790,D
10275,D
898,D
9774,D
1093,D
2003,D
8617,D
1361,D
12471,D
4696,D
12784,D
3711,D
2183,D
2630,D
6927,D
8422,D
4572,D
5121,D
2568,D
11960,D
2287,D
1213,D
10860,D
12863,D
6729,D
5551,D
1163,D
4519,D
4733,D
10749,D
11875,D
379,D
10037,D
7412,D
7403,D
13266,D
12938,D
769,D
8130,D
12280,D
3155,D
10113,D
6973,D
5273,D
581,D
6823,D
7,D
1656,D
3957,D
5844,D
1952,D
2586,D
11518,D
8715,D
10132,D
2941,D
2175,D
1086,D
3379,D
11114,D
8993,D
10815,D
5973,D
9746,D
4380,D
11494,D
8283,D
3027,D
7077,D
10638,D
7303,D
8384,D
12668,D
11367,D
8875,D
8319,D
1020,D
3786,D
1694,D
8683,D
3276,D
3156,D
6041,D
7435,D
703,D
6610,D
8711,D
3815,D
10928,D
13332,D
12535,D
11885,D
12188,D
10969,D
10805,D
3605,D
6845,D
13197,D
12516,D
12131,D
8597,D
3178,D
4686,D
7962,D
9811,D
11521,D
369,D
4964,D
9062,D
9642,D
6919,D
9742,D
13330,D
6459,D
5365,D
1458,D
8352,D
7401,D
656,D
12765,D
5556,D
3062,D
11647,D
8307,D
1591,D
13281,D
6704,D
11861,D
2418,D
10823,D
8918,D
4168,D
3881,D
2223,D
716,D
6040,D
7430,D
4161,D
12878,D
8615,D
7735,D
1558,D
13343,D
358,D
1000,D
12941,D
738,D
9633,D
2948,D
9298,D
8974,D
5527,D
6412,D
9705,D
12206,D
1059,D
34,D
1256,D
9881,D
7807,D
7887,D
5743,D
3966,D
13360,D
6803,D
9781,D
12889,D
4267,D
8016,D
3669,D
7726,D
5983,D
7546,D
1044,D
7033,D
4680,D
4119,D
1195,D
1262,D
3083,D
2735,D
1297,D
835,D
11650,D
919,D
9432,D
248,D
944,D
12596,D
11500,D
11489,D
9341,D
1442,D
12286,D
7230,D
3193,D
5408,D
1380,D
10670,D
12514,D
9079,D
11009,D
8197,D
10799,D
12061,D
8491,D
8231,D
10534,D
194,D
4159,D
11076,D
2072,D
268,D
997,D
13165,D
6239,D
4676,D
904,D
11175,D
8201,D
4783,D
1007,D
2649,D
499,D
8431,D
5134,D
12732,D
12253,D
7373,D
1768,D
1367,D
5539,D
11368,D
2221,D
11772,D
1665,D
6377,D
7086,D
2210,D
3418,D
12963,D
2755,D
3333,D
4637,D
7144,D
1313,D
11599,D
5571,D
8797,D
1333,D
1364,D
5992,D
9577,D
7398,D
8259,D
8013,D
6142,D
1839,D
2910,D
6341,D
11083,D
3625,D
10734,D
4149,D
11734,D
2542,D
12279,D
7781,D
11415,D
8298,D
9336,D
3125,D
1870,D
12231,D
5859,D
10754,D
587,D
12567,D
3358,D
4481,D
3070,D
7747,D
4093,D
3619,D
10003,D
6354,D
1685,D
1985,D
11336,D
3010,D
5370,D
367,D
3862,D
11797,D
5550,D
10387,D
3146,D
7984,D
8539,D
12423,D
833,D
6129,D
806,D
2431,D
5076,D
12025,D
8504,D
10923,D
5152,D
11182,D
7405,D
9801,D
10174,D
3951,D
11977,D
1413,D
5568,D
11069,D
1647,D
8229,D
12801,D
1199,D
12152,D
13042,D
8005,D
7904,D
10582,D
8007,D
9089,D
5077,D
10878,D
12679,D
673,D
2237,D
3917,D
11381,D
4801,D
8488,D
7100,D
3551,D
12195,D
4523,D
8164,D
8582,D
8083,D
998,D
775,D
7531,D
9279,D
6229,D
5347,D
7766,D
11424,D
12505,D
7052,D
1770,D
6327,D
7566,D
9359,D
10594,D
4959,D
5129,D
2516,D
737,D
7229,D
5808,D
7372,D
10981,D
9731,D
2511,D
2526,D
8679,D
6662,D
4009,D
12297,D
12266,D
2993,D
1554,D
5737,D
527,D
4483,D
683,D
1325,D
11046,D
7025,D
8392,D
8357,D
10346,D
6831,D
2443,D
10282,D
12568,D
7388,D
3058,D
7072,D
261,D
2929,D
9297,D
3601,D
6547,D
2998,D
413,D
8948,D
2636,D
10788,D
8102,D
3888,D
6869,D
10162,D
2478,D
8117,D
5740,D
2497,D
10921,D
7109,D
10846,D
3524,D
4508,D
5223,D
3936,D
145,D
7758,D
10234,D
8350,D
6944,D
4754,D
12427,D
9789,D
8943,D
2214,D
5934,D
680,D
11243,D
12528,D
2274,D
12912,D
3867,D
1409,D
2631,D
2932,D
78,D
7981,D
10533,D
6393,D
9445,D
1138,D
11703,D
2283,D
4908,D
9660,D
5669,D
5711,D
10776,D
4857,D
11324,D
7965,D
4517,D
3432,D
11195,D
869,D
10922,D
5634,D
2821,D
6436,D
3941,D
9894,D
9562,D
1950,D
686,D
11145,D
8776,D
9836,D
10442,D
2872,D
9374,D
4349,D
8835,D
11617,D
1237,D
8078,D
12483,D
9034,D
11474,D
10052,D
2504,D
1738,D
6337,D
4566,D
2826,D
1596,D
2240,D
2372,D
1060,D
11299,D
11786,D
11689,D
516,D
5440,D
5702,D
6031,D
5562,D
4216,D
10172,D
3053,D
6236,D
41,D
8452,D
1406,D
7659,D
7038,D
883,D
6181,D
12560,D
8067,D
7357,D
9259,D
12366,D
6044,D
7634,D
11694,D
13062,D
5771,D
8260,D
4457,D
12606,D
10913,D
10245,D
11478,D
1717,D
2482,D
5504,D
1869,D
1448,D
12099,D
9294,D
2672,D
903,D
2525,D
12515,D
8992,D
639,D
4498,D
6926,D
13009,D
10679,D
5523,D
2582,D
8434,D
12317,D
10144,D
2069,D
9615,D
6696,D
6442,D
10285,D
1292,D
4421,D
1226,D
1174,D
5105,D
4947,D
8591,D
4177,D
11917,D
574,D
6392,D
7639,D
4689,D
9146,D
5548,D
1785,D
12175,D
198,D
4464,D
12321,D
3172,D
12004,D
11266,D
11322,D
7463,D
5190,D
5268,D
8568,D
2400,D
10632,D
1391,D
2428,D
1365,D
2391,D
7829,D
5513,D
9970,D
9485,D
1438,D
3188,D
8134,D
11652,D
6382,D
9075,D
11176,D
5300,D
3968,D
4231,D
1730,D
9834,D
1311,D
8349,D
4053,D
3057,D
6913,D
4450,D
1752,D
13381,D
4766,D
971,D
11681,D
2301,D
8354,D
8913,D
5977,D
1210,D
3970,D
1635,D
9220,D
9439,D
8348,D
3466,D
5738,D
2920,D
5204,D
1643,D
3732,D
8811,D
188,D
11030,D
5272,D
4994,D
608,D
9022,D
8336,D
8379,D
10417,D
9476,D
10989,D
9975,D
3326,D
10881,D
713,D
5728,D
6986,D
10933,D
12538,D
11907,D
699,D
850,D
7530,D
12771,D
4984,D
4021,D
284,D
12723,D
3922,D
8308,D
7201,D
11256,D
1351,D
9652,D
2694,D
2080,D
9636,D
1310,D
3794,D
8662,D
538,D
2148,D
5731,D
5160,D
7469,D
11723,D
1317,D
1594,D
8545,D
7972,D
1149,D
893,D
11581,D
11225,D
1035,D
13323,D
3446,D
11918,D
3026,D
12464,D
1867,D
12632,D
5140,D
8133,D
2236,D
385,D
3869,D
2137,D
10867,D
12059,D
8008,D
2119,D
3307,D
2142,D
5242,D
9930,D
3263,D
12379,D
5314,D
4608,D
10083,D
4844,D
2276,D
5984,D
5008,D
10236,D
999,D
1728,D
5197,D
7322,D
8453,D
12836,D
11217,D
6492,D
137,D
9596,D
9221,D
9057,D
9803,D
4098,D
10641,D
5806,D
8469,D
822,D
5862,D
8619,D
4756,D
5373,D
2813,D
3897,D
13316,D
10673,D
9299,D
13022,D
11008,D
11311,D
11920,D
6784,D
48,D
9522,D
8809,D
3360,D
2060,D
12880,D
4219,D
13246,D
8111,D
5185,D
10186,D
2521,D
6646,D
4833,D
2659,D
5114,D
4761,D
2669,D
12178,D
2701,D
5929,D
4055,D
10238,D
8837,D
9987,D
9992,D
6368,D
12793,D
10159,D
5125,D
7608,D
9722,D
4500,D
1390,D
10128,D
4536,D
6924,D
11419,D
2551,D
11442,D
12613,D
3375,D
12664,D
3931,D
11683,D
964,D
5193,D
13320,D
1816,D
13071,D
9531,D
10335,D
5004,D
6263,D
8219,D
11963,D
12119,D
6550,D
6387,D
8138,D
5022,D
4979,D
10756,D
4621,D
7595,D
9684,D
12137,D
2427,D
8273,D
980,D
9618,D
2876,D
1091,D
7134,D
7717,D
2105,D
7799,D
5663,D
7139,D
12885,D
5779,D
10111,D
9130,D
6391,D
13097,D
10280,D
4830,D
4401,D
8329,D
9710,D
5422,D
9515,D
1428,D
4374,D
13018,D
4447,D
3409,D
10434,D
5191,D
8589,D
4265,D
824,D
11530,D
3371,D
386,D
12825,D
7032,D
2632,D
10134,D
3593,D
9741,D
9453,D
1699,D
5953,D
2684,D
12015,D
6015,D
3377,D
9195,D
2061,D
8965,D
5480,D
6077,D
4944,D
720,D
12446,D
12584,D
5394,D
8873,D
9334,D
152,D
1689,D
4748,D
1756,D
11493,D
5240,D
11237,D
4587,D
4495,D
3782,D
9553,D
12422,D
4070,D
10479,D
804,D
7436,D
6332,D
10297,D
2328,D
425,D
13302,D
7377,D
861,D
6949,D
4336,D
11934,D
9583,D
1165,D
4856,D
8158,D
10343,D
780,D
2593,D
6822,D
9887,D
11013,D
3182,D
6152,D
10509,D
5863,D
879,D
11624,D
4863,D
5046,D
9148,D
3865,D
6518,D
12093,D
4386,D
4939,D
5928,D
6374,D
2349,D
552,D
10774,D
991,D
12128,D
8652,D
1440,D
12602,D
4391,D
9092,D
11471,D
3825,D
1003,D
1062,D
12399,D
9874,D
1194,D
6182,D
37,D
10797,D
4839,D
1120,D
7504,D
672,D
8302,D
6918,D
5922,D
2817,D
2032,D
3826,D
9513,D
11987,D
1760,D
278,D
11832,D
7671,D
6503,D
10033,D
5141,D
10666,D
815,D
420,D
7633,D
10552,D
7870,D
7124,D
4502,D
7059,D
3999,D
342,D
10199,D
6448,D
11309,D
3089,D
5074,D
3643,D
5481,D
1087,D
623,D
921,D
9295,D
9977,D
12939,D
2229,D
1098,D
11503,D
7489,D
10298,D
2818,D
12009,D
13090,D
9797,D
7252,D
12057,D
745,D
10395,D
4412,D
731,D
3645,D
8022,D
6464,D
2273,D
4804,D
8464,D
2491,D
10336,D
4375,D
7470,D
8072,D
4425,D
9236,D
8832,D
7359,D
10001,D
6553,D
7589,D
5580,D
6097,D
12981,D
1472,D
10259,D
12289,D
12118,D
11661,D
9653,D
5494,D
5850,D
7945,D
62,D
4025,D
8470,D
13198,D
9250,D
3429,D
3531,D
477,D
1114,D
8624,D
5178,D
13161,D
1562,D
1874,D
11706,D
7896,D
9670,D
5101,D
5459,D
2979,D
605,D
2111,D
10344,D
4570,D
1265,D
10817,D
4919,D
5900,D
5638,D
5700,D
12283,D
1358,D
4278,D
8142,D
11196,D
5234,D
4660,D
3425,D
1607,D
4440,D
8397,D
2376,D
13239,D
11373,D
4024,D
2195,D
8768,D
9326,D
10260,D
7473,D
2064,D
5858,D
4684,D
3929,D
7458,D
6301,D
2387,D
1613,D
10697,D
2117,D
12224,D
8498,D
5558,D
6887,D
3115,D
7528,D
2830,D
7119,D
6342,D
7111,D
8105,D
11300,D
3208,D
12503,D
3463,D
7899,D
8610,D
2483,D
7837,D
5249,D
399,D
5477,D
9910,D
2514,D
1168,D
5122,D
611,D
4703,D
6139,D
6568,D
8192,D
10890,D
11234,D
2386,D
11523,D
3565,D
7848,D
1801,D
12439,D
7471,D
3228,D
10213,D
711,D
4604,D
10376,D
9023,D
10431,D
3833,D
8995,D
7751,D
7539,D
2397,D
2756,D
4311,D
5912,D
543,D
2597,D
8874,D
4589,D
12138,D
10261,D
10165,D
434,D
4539,D
1401,D
352,D
10603,D
6155,D
2295,D
9847,D
2809,D
4126,D
7610,D
224,D
3641,D
5447,D
1971,D
12444,D
3235,D
7656,D
11350,D
1279,D
4285,D
8347,D
10966,D
9796,D
11883,D
4734,D
8513,D
11682,D
3822,D
6614,D
6640,D
2200,D
13146,D
4718,D
9863,D
7490,D
3828,D
4878,D
11886,D
2951,D
7105,D
878,D
3355,D
1090,D
4247,D
5490,D
5603,D
12456,D
7565,D
10016,D
6291,D
961,D
9627,D
3457,D
820,D
12943,D
5465,D
11028,D
10034,D
2796,D
9020,D
1518,D
7969,D
6123,D
13185,D
4750,D
12020,D
1404,D
6657,D
6723,D
8592,D
13031,D
9009,D
5532,D
5180,D
12230,D
3516,D
4328,D
124,D
4476,D
10441,D
891,D
11432,D
3905,D
7994,D
10202,D
5833,D
9886,D
12281,D
190,D
4796,D
7714,D
13319,D
10498,D
555,D
4453,D
847,D
12117,D
12530,D
1886,D
7940,D
7540,D
12430,D
11174,D
8247,D
5647,D
2000,D
7255,D
3887,D
5708,D
9654,D
10544,D
7273,D
10669,D
1321,D
2062,D
11557,D
11789,D
7334,D
4509,D
5400,D
2673,D
4636,D
3456,D
12078,D
8414,D
2767,D
8939,D
11729,D
5719,D
4812,D
9042,D
11185,D
5761,D
9926,D
1716,D
8572,D
10373,D
3834,D
11285,D
7491,D
5665,D
786,D
12105,D
6521,D
9937,D
2985,D
10308,D
1306,D
7426,D
681,D
10705,D
2664,D
3754,D
6700,D
2253,D
10038,D
7784,D
4526,D
5501,D
1405,D
1083,D
12770,D
9901,D
10453,D
5778,D
2257,D
4162,D
3706,D
5348,D
3504,D
1831,D
7320,D
9962,D
5401,D
11838,D
5349,D
8885,D
8104,D
3631,D
7076,D
1878,D
12048,D
2216,D
2938,D
4615,D
10956,D
11606,D
12745,D
10114,D
12014,D
12398,D
2714,D
1671,D
6231,D
2878,D
10605,D
9799,D
6561,D
4528,D
3167,D
9151,D
8577,D
12839,D
523,D
4998,D
4463,D
6013,D
1146,D
6144,D
8052,D
8946,D
1006,D
11113,D
3402,D
10685,D
6440,D
1636,D
12412,D
323,D
3238,D
9932,D
4193,D
6480,D
140,D
9657,D
6381,D
5345,D
1009,D
6876,D
3403,D
6372,D
1981,D
4077,D
11159,D
1513,D
9659,D
6580,D
6449,D
2558,D
12574,D
12028,D
4820,D
9255,D
2966,D
11698,D
5770,D
1826,D
2935,D
6398,D
4415,D
5512,D
4646,D
10396,D
3248,D
9005,D
1432,D
801,D
12962,D
9765,D
8125,D
752,D
6462,D
6344,D
3927,D
10768,D
4511,D
4288,D
4711,D
5067,D
9495,D
13088,D
11990,D
3675,D
12964,D
965,D
12658,D
994,D
2777,D
9208,D
8757,D
4197,D
12990,D
7171,D
249,D
11420,D
10593,D
6070,D
12916,D
1745,D
3339,D
7640,D
40,D
13386,D
3176,D
13000,D
10460,D
811,D
11726,D
4923,D
827,D
12540,D
6394,D
3321,D
5013,D
1968,D
6088,D
9096,D
3960,D
6504,D
6673,D
10117,D
8770,D
11452,D
6576,D
11679,D
12643,D
11469,D
8892,D
6051,D
46,D
11153,D
6960,D
8437,D
55,D
10999,D
11587,D
4156,D
1487,D
11146,D
10374,D
1056,D
11075,D
12550,D
5358,D
13262,D
7549,D
7418,D
8480,D
5424,D
4172,D
12748,D
3113,D
12121,D
1077,D
6758,D
8915,D
9597,D
4905,D
10076,D
9664,D
6418,D
2334,D
4981,D
2540,D
12404,D
3232,D
12487,D
5597,D
8975,D
6187,D
2327,D
8257,D
5898,D
5640,D
6875,D
7447,D
7449,D
8313,D
1911,D
3588,D
13238,D
8207,D
12049,D
11239,D
5510,D
8327,D
8342,D
9188,D
4645,D
42,D
10215,D
260,D
10400,D
12292,D
1250,D
10832,D
2651,D
13285,D
1887,D
7698,D
10490,D
2161,D
4456,D
11279,D
12759,D
629,D
10721,D
7420,D
1781,D
13287,D
8367,D
12783,D
4657,D
12352,D
11876,D
1861,D
665,D
5683,D
8685,D
918,D
12151,D
6482,D
12724,D
8722,D
11957,D
11111,D
12490,D
11627,D
5667,D
11431,D
9064,D
8919,D
10680,D
6378,D
8173,D
11129,D
4968,D
5332,D
1597,D
7642,D
8186,D
5294,D
9971,D
3954,D
8925,D
12270,D
10096,D
13289,D
10970,D
1825,D
4299,D
11321,D
7224,D
4199,D
1557,D
636,D
401,D
11466,D
10744,D
10126,D
4904,D
8423,D
11924,D
10820,D
13036,D
2310,D
2021,D
5864,D
10535,D
3348,D
5305,D
2769,D
13356,D
3863,D
13082,D
5990,D
6063,D
3673,D
8686,D
2039,D
12984,D
11274,D
3294,D
13387,D
10769,D
11096,D
12593,D
1143,D
1327,D
11571,D
3469,D
9179,D
8805,D
3704,D
4874,D
2862,D
6487,D
8658,D
1834,D
11223,D
11900,D
9063,D
568,D
9543,D
1126,D
11228,D
3481,D
12257,D
7081,D
5605,D
2983,D
6912,D
4462,D
13268,D
5511,D
5483,D
938,D
8495,D
9875,D
9437,D
330,D
3160,D
7628,D
12911,D
9536,D
11715,D
9379,D
13210,D
287,D
7500,D
3613,D
2326,D
8499,D
4228,D
4074,D
10256,D
3183,D
1695,D
1994,D
3013,D
10471,D
11251,D
9955,D
4728,D
9024,D
1259,D
12273,D
1103,D
13038,D
1505,D
10866,D
7218,D
2343,D
2133,D
9948,D
6310,D
8389,D
6475,D
5776,D
8942,D
1095,D
11139,D
10807,D
10974,D
5243,D
5099,D
757,D
443,D
10746,D
2988,D
6633,D
5611,D
10718,D
13089,D
8195,D
4501,D
5434,D
5438,D
2533,D
5909,D
7484,D
2959,D
7102,D
10650,D
2007,D
4554,D
8660,D
12614,D
1228,D
2559,D
11326,D
2717,D
11721,D
8287,D
11318,D
8684,D
127,D
8344,D
8402,D
5866,D
3100,D
1984,D
837,D
6732,D
11359,D
343,D
12881,D
7888,D
4128,D
7389,D
9337,D
12579,D
6208,D
10018,D
6438,D
11999,D
1314,D
4139,D
12034,D
5432,D
3710,D
9527,D
4622,D
12145,D
7790,D
8654,D
2173,D
6295,D
8046,D
3165,D
9758,D
13390,D
9324,D
10192,D
438,D
7296,D
8311,D
11947,D
13117,D
9329,D
12645,D
9826,D
11611,D
12301,D
2416,D
9920,D
5630,D
3652,D
4870,D
4155,D
474,D
7732,D
6883,D
988,D
2045,D
6390,D
7987,D
9649,D
8969,D
11447,D
286,D
6118,D
4901,D
3211,D
12337,D
9835,D
71,D
2051,D
10794,D
8010,D
12234,D
1198,D
2272,D
9278,D
246,D
9512,D
5341,D
9883,D
5310,D
5192,D
1097,D
11967,D
6889,D
9286,D
7593,D
773,D
13348,D
11033,D
7585,D
6443,D
5967,D
11668,D
10609,D
6207,D
12650,D
10625,D
6321,D
12066,D
2805,D
742,D
6841,D
4472,D
452,D
2065,D
981,D
7995,D
7211,D
3168,D
12339,D
11061,D
8077,D
7130,D
8236,D
10047,D
11826,D
5824,D
6416,D
27,D
9181,D
11095,D
7223,D
1499,D
11483,D
9950,D
1659,D
6355,D
5487,D
374,D
4869,D
263,D
10478,D
81,D
11621,D
10139,D
1710,D
10182,D
12931,D
13361,D
2924,D
6080,D
5642,D
7123,D
4054,D
5814,D
5023,D
910,D
1288,D
906,D
8886,D
1462,D
12050,D
10167,D
440,D
2918,D
11056,D
8791,D
13061,D
12726,D
9913,D
6697,D
10177,D
645,D
12994,D
9322,D
6632,D
1616,D
163,D
11265,D
2172,D
8015,D
7880,D
8198,D
7947,D
10065,D
9178,D
2974,D
9253,D
8376,D
6043,D
8288,D
4333,D
6434,D
2187,D
4428,D
11391,D
1402,D
10121,D
7443,D
4576,D
4763,D
12893,D
12595,D
8450,D
12372,D
10952,D
4699,D
1017,D
5831,D
4670,D
4407,D
6910,D
8243,D
8126,D
10029,D
8467,D
4802,D
3361,D
8361,D
12298,D
13123,D
13270,D
1411,D
10961,D
3712,D
4534,D
8536,D
12887,D
1771,D
1571,D
11701,D
12327,D
9592,D
5221,D
1534,D
